"","h2","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"20",0.657110023110945,0.649348130183771,0.885816694226829,0.31862825507855,0.728020312015839,0.927952015896145,0.410787614909334
"21",0.656774746299681,0.644143605364179,0.885229303892467,0.31242816363222,0.723197823572584,0.928304379622023,0.412953597044896
"22",0.65758321613372,0.651444541862724,0.88453092866138,0.320271275223933,0.719000456798299,0.927363229277975,0.415573703565025
"23",0.655851664836921,0.65266661589207,0.885448377599274,0.319225261794497,0.724491757013306,0.932092451197327,0.414064332059907
"24",0.656737492279491,0.644738956258958,0.885503306489786,0.317200903764172,0.72362501736622,0.929712411006391,0.412326733109107
"25",0.656717422052254,0.64190379574211,0.88254972265163,0.317304678167833,0.726710940267286,0.929899198209194,0.399737437925275
"26",0.655760008743644,0.644992213269013,0.884559133406585,0.316091932526426,0.730043514216242,0.931094575053726,0.413095770688321
"27",0.656337811183558,0.649895657028766,0.885534322884155,0.317299891073389,0.723191453397631,0.92867361664674,0.408395193502444
"28",0.655953721610164,0.653937134368622,0.883678530894911,0.31860383475099,0.729972823327981,0.925483506373775,0.413865021975148
"29",0.656490784842546,0.640381397161741,0.881369897794581,0.319000838700455,0.727146366606872,0.935139247428651,0.40771270262768
"30",0.656546734893246,0.645839248725704,0.885987615645306,0.319314179524722,0.722161455249572,0.92605326824502,0.408396259569772
"31",0.656665588762747,0.642501526317904,0.884067893489006,0.316121086498316,0.726049431324486,0.929670652062489,0.409791619429178
"32",0.657003753201768,0.646831904711893,0.882606818548652,0.320426211885711,0.729376603668959,0.929527948988052,0.411358233118846
"33",0.657149646527594,0.645354870984463,0.885815015864608,0.316993729158344,0.725819653564973,0.929984653891672,0.408736968598963
"34",0.656441173470228,0.650985418131891,0.881343291696385,0.315990333866426,0.72635182733109,0.924458027133683,0.412042028361464
"35",0.65685916037033,0.652333406728756,0.884998655533622,0.319170300416002,0.72109389290048,0.926543269717528,0.40816840634898
"36",0.657297196963414,0.649795028742286,0.884231373912652,0.318232010508481,0.728143960791578,0.932234865874125,0.418165693455208
"37",0.656292215417278,0.642085895339177,0.886134106246357,0.316332256474807,0.723317099302276,0.927221174412345,0.403639633166556
"38",0.656461186293322,0.646184287855085,0.882891461570926,0.317602673490825,0.723545483634826,0.931832191026155,0.408766262586199
"39",0.657021483230338,0.641964624376706,0.882269570007894,0.315543420495703,0.724594751237229,0.931267138795482,0.41004832394413
"40",0.656671115558854,0.643275332958579,0.885588374933357,0.316960303696933,0.724063521538488,0.927420355593066,0.411956517240916
"41",0.656391633277254,0.641949032601839,0.882836395170818,0.315806792977873,0.722784244771759,0.924658574760908,0.406173554179098
"42",0.657469722893399,0.651346903221532,0.883654725991098,0.321309427148536,0.726256821519242,0.928218935047045,0.412472215267775
"43",0.656594624139191,0.643603658099923,0.88255014137967,0.319814314321691,0.721363320942565,0.927420746720567,0.41403579021044
"44",0.657064198624699,0.642118517186208,0.88217890528935,0.317319418654046,0.72322687395808,0.928288948944735,0.407684137678957
"45",0.6565263930479,0.64686978788029,0.884350669430377,0.31847730381617,0.72559916774942,0.923946375310448,0.409734852676139
"46",0.65699840511971,0.649933698169143,0.882251179934065,0.314557255819,0.720967526223655,0.933002882686125,0.413665576221557
"47",0.6575657212323,0.644978663944563,0.884447886301603,0.318330321003956,0.721144690778401,0.924430618431441,0.416513942302601
"48",0.65595741880818,0.63830254599899,0.885099503234657,0.317403196320107,0.729458921349442,0.927277676550512,0.40855790874841
"49",0.657142714813773,0.644465335076092,0.883511058694916,0.313447471073134,0.722283360430566,0.92749042942838,0.41155763400831
"50",0.656647992520109,0.641689995900891,0.88141359895675,0.320535855665372,0.72476346355206,0.925227149556938,0.415801692885941
