"","h2","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"24",0.66530661173446,0.652205090878696,0.887007176511861,0.317084832572152,0.728017624148135,0.93609399315313,0.409108931579557
"25",0.662490910183033,0.648703437863955,0.8885305086588,0.314065753991458,0.723352615956931,0.934443930439469,0.407731750713167
"26",0.662208816357691,0.646920853058246,0.889091999519955,0.315095513993648,0.718698353802798,0.93544574709143,0.411333137746724
"27",0.663627277186111,0.65051877089454,0.885887047088351,0.318407410481036,0.725574476385633,0.932667491599745,0.409594941679321
"28",0.662712730770925,0.650400102163084,0.884794232174697,0.315360341584095,0.729654531509784,0.933307834277654,0.40906314461781
"29",0.663111945285739,0.64733804929816,0.888724106644321,0.316074663881521,0.716894586689717,0.932306898832119,0.404141407657394
"30",0.661800664025625,0.642806442233211,0.885274378375275,0.3155027479025,0.726578561741983,0.936892969608207,0.407438681331262
"31",0.661671370308162,0.647076351258301,0.88610345938349,0.315946079381495,0.725374641321394,0.933539338145536,0.414685349586506
"32",0.663794552965899,0.652314668578592,0.889208743042401,0.315688264769439,0.725419238924303,0.934225462542666,0.404966931888833
"33",0.661631051140333,0.653690124958256,0.887693991236279,0.315091843843251,0.721897539705324,0.934159359718452,0.412859395686
"34",0.660467617326696,0.650209664013014,0.88603858504738,0.312084857230074,0.721212470803558,0.934348476187909,0.407204940301746
"35",0.660580068341738,0.648819138898555,0.886129907302764,0.31332563235364,0.71720684421969,0.934005580590488,0.415105036530175
"36",0.662661878993127,0.644957343316392,0.887778271115597,0.315551725939996,0.725425292859999,0.932629417228472,0.41729619473148
"37",0.662534745002108,0.652009862685087,0.884029528710286,0.314562375509144,0.724356749918221,0.935417976239201,0.40693583199288
"38",0.66093686016101,0.645212843018713,0.887584857797441,0.311559173763806,0.728999338779438,0.933418155613001,0.405254664665502
"39",0.65989263580526,0.640664048102216,0.888472932950585,0.314692644051898,0.725547437240988,0.932454846753263,0.411604631185038
"40",0.663195602724844,0.649323264746841,0.885606255841742,0.317227287046852,0.728511781942799,0.936306249960592,0.410219076334066
"41",0.662347234550315,0.642616018168582,0.887181979743366,0.314362183479424,0.725201496943989,0.93638100429608,0.41550002517501
"42",0.660402155774022,0.643417615781578,0.888152097018153,0.310660788169711,0.722470409852154,0.934051605992404,0.406042537110527
"43",0.662107755906066,0.64878173384517,0.887333463209424,0.312930279598822,0.72485462734842,0.935444785602055,0.409501156851157
"44",0.662166046290215,0.650945578226916,0.88687638452766,0.311307563780283,0.714084602480943,0.931855032685825,0.402027276661785
"45",0.661853351397858,0.649999593329725,0.886081589825577,0.315892055378063,0.72835287304754,0.934925424190112,0.414531520442275
"46",0.664095517696915,0.645429674868896,0.889403159334099,0.31620271364823,0.72358936939082,0.932820124285436,0.412384133173101
"47",0.660942663619899,0.645152044016746,0.885605956727743,0.315331195939933,0.723953030016748,0.934879258110962,0.406101854794201
"48",0.662227849703148,0.647517471011935,0.888406875824038,0.318521482991863,0.723156291073856,0.932855420990868,0.409290769530284
"49",0.661870415349312,0.648497122942689,0.886458509371486,0.314435357039523,0.730019616791756,0.929974970819358,0.416909623562752
"50",0.662040992665576,0.649912567288151,0.888239846141781,0.309854224730733,0.712854379200844,0.934002526478611,0.415006486030426
"51",0.661771766551885,0.649736974687434,0.886481581007917,0.311676888404205,0.723198070330599,0.929493223175591,0.414214535498754
"52",0.662165556266412,0.64800197916709,0.888207921812886,0.317696069550694,0.722831312951686,0.933161302136199,0.41634369127321
"53",0.663861171116394,0.647139090075977,0.887604168009752,0.312870143974192,0.720920934603681,0.933077420647454,0.40632252777843
"54",0.66124256177531,0.652288416508947,0.886185314569384,0.315900006977302,0.729975764509849,0.934337408843185,0.412109793177722
"55",0.661630489485993,0.651310068625576,0.886606251666164,0.316373183982412,0.726919822778012,0.929676231069612,0.414900939184128
"56",0.662548475401085,0.644034724903194,0.888475335326783,0.318167018112979,0.727561087355742,0.931972319229028,0.406470356631928
"57",0.662206146409792,0.642801380997871,0.886424106240529,0.314521767387968,0.723492063228751,0.931709828669651,0.406282809030091
"58",0.661260248009092,0.645379790265308,0.888181747151472,0.313962602199939,0.72821070603202,0.934899720092054,0.408379432637863
"59",0.662126884847824,0.645839203945662,0.888866510710026,0.316148888442394,0.723416540837836,0.932105354566489,0.413181105144465
"60",0.663590207961415,0.649861570560987,0.886670862053501,0.313697866150356,0.717528766045098,0.931028224181452,0.414263387715043
"61",0.660888974968889,0.65532474443612,0.887751471011851,0.314692918413864,0.725485906772578,0.935359672489625,0.407068379223588
"62",0.663041449431511,0.651516464018084,0.888149876992364,0.316602108387249,0.726284636974065,0.935353200535378,0.407016574910527
"63",0.662051723748482,0.652824965093986,0.886578997251381,0.315348219879388,0.725206865939643,0.928214279246196,0.416468602481473
"64",0.66252786268699,0.645051032417015,0.887637491127973,0.315434044805503,0.723843456479353,0.930008026792039,0.410059940220891
"65",0.663836918331902,0.647033740727109,0.886584210319227,0.314533585483183,0.725387473218738,0.932041282050417,0.411990481589872
"66",0.662359963687981,0.649652009375394,0.887589391886786,0.315729982033028,0.720018939544495,0.934046925000642,0.410486212942926
"67",0.662421348054784,0.644414557122631,0.889488412689786,0.312825706635416,0.725163463392376,0.932478792888928,0.40415438193079
"68",0.662641509542055,0.646628745256522,0.888045194903312,0.315120583720688,0.730589466320714,0.932116836873952,0.417219617920945
"69",0.66333885003565,0.655610192468394,0.888026263487478,0.311958572039386,0.717775761133782,0.934080615022341,0.41230969295796
