File	N.modules	Modularity	P.Null1	P.Null2
net_random_links_dispersal_core_9.txt	11	0.650560	0.000000	0.000000
net_random_links_dispersal_core_90.txt	9	0.649828	0.000000	0.000000
net_random_links_dispersal_core_91.txt	10	0.653006	0.000000	0.000000
net_random_links_dispersal_core_92.txt	10	0.651248	0.000000	0.000000
net_random_links_dispersal_core_93.txt	10	0.650108	0.000000	0.000000
net_random_links_dispersal_core_94.txt	9	0.647516	0.000000	0.000000
net_random_links_dispersal_core_95.txt	10	0.651388	0.000000	0.000000
net_random_links_dispersal_core_96.txt	10	0.647912	0.000000	0.000000
net_random_links_dispersal_core_97.txt	10	0.644304	0.000000	0.000000
net_random_links_dispersal_core_98.txt	9	0.646036	0.000000	0.000000
net_random_links_dispersal_core_99.txt	8	0.648804	0.000000	0.000000
