"","h2","k","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"44",0.651435210858996,1.86968838526912,0.610118247803633,0.848290037810116,0.294481128493263,0.690597199790676,0.898238195414884,0.392641367146272
"45",0.645218714136727,1.92307692307692,0.611491617053811,0.842957871870062,0.301941413974422,0.686573158618741,0.889494782097577,0.376960462238689
"46",0.656509783928793,1.86402266288952,0.616168742298637,0.848880637734731,0.304474023142805,0.693914368197484,0.88804850765742,0.397557025001807
"47",0.647863408634433,1.95197740112994,0.63106659937364,0.843594347690972,0.31722719645981,0.70815734986102,0.903889587050262,0.402883657547951
"48",0.649352280892982,1.89655172413793,0.600776921994727,0.831740190169844,0.289217505743833,0.674194226812852,0.864528089296233,0.371470798441127
"49",0.650928138723197,1.91525423728814,0.625080531050825,0.858370341785483,0.303170446993886,0.693565209937081,0.8990196033964,0.394192383188729
"50",0.647257348011677,1.91784702549575,0.616250519092715,0.849198939604728,0.302242896009496,0.702543582833305,0.892004799919839,0.390031344871892
"51",0.660260867339941,1.83050847457627,0.600810060420035,0.839323409090617,0.296871483814814,0.685013469515593,0.87313973742552,0.391051833566374
"52",0.663218898410307,1.80346820809249,0.58592104192625,0.810569910295067,0.295823976129584,0.662216191968427,0.861270083716103,0.379049207285408
"53",0.660556053366663,1.87068965517241,0.596636715186365,0.81993633542838,0.293195723704866,0.667330057868745,0.855934027400101,0.381090149522764
"54",0.648663501836029,1.94827586206897,0.606301000214113,0.828943385703852,0.30067095505639,0.677652016629549,0.863509236826295,0.39538242634514
"55",0.659150708743675,1.8187134502924,0.580968156193676,0.797465536655793,0.299696824220833,0.651517396263769,0.82719430593835,0.381494616260674
"56",0.645035780358701,1.9180790960452,0.617598314103537,0.848594122829046,0.30855398907145,0.698560364876703,0.900531918362722,0.404077654429997
"57",0.655517222151102,1.8978978978979,0.547530351949806,0.735959400185892,0.290138591770898,0.625089688488822,0.770545231194034,0.368636502374908
"58",0.650628673253648,1.87976539589443,0.589182226620779,0.807095211396629,0.294164965999919,0.654089742767522,0.839644336885203,0.358919840174734
"59",0.648948052823489,1.93258426966292,0.621230113360263,0.857094133249303,0.300492539612017,0.7006445145197,0.904500469279176,0.396010148773273
"60",0.645643819201568,1.95977011494253,0.609057776378902,0.834511036891897,0.303419567582284,0.676545480884069,0.869265177426664,0.388797612288965
"61",0.649945531755337,1.89504373177843,0.586137424329364,0.81107100249339,0.296235813074135,0.661719249693018,0.841306571897688,0.373170907158335
"62",0.653217596696298,1.85835694050991,0.620634314228379,0.852207542360038,0.297848501662558,0.696001554465588,0.89167169897213,0.380259012255335
"63",0.656974904102471,1.87465181058496,0.637196361056793,0.873653144149305,0.308362021418769,0.717828154875297,0.911786701381767,0.412066952820505
"64",0.654466070845789,1.89458689458689,0.613966766069739,0.84091711094771,0.299876514860042,0.685828011041464,0.880252664880263,0.383864729874615
"65",0.655845097444039,1.83943661971831,0.610632979622144,0.846891267309284,0.300019922243765,0.694397283676715,0.901628986303503,0.387389920590179
"66",0.661660774420467,1.83188405797101,0.5885520805426,0.800449154542858,0.297981711298941,0.672673833866108,0.86216742192159,0.373001001586947
"67",0.650813409335967,1.84682080924855,0.592582282701916,0.824999392203564,0.286549149108999,0.664934642747392,0.860156236112431,0.368090085671315
"68",0.655826608705795,1.84795321637427,0.584376964338725,0.798935212018138,0.28796471089728,0.66456229513962,0.848537438216599,0.369142365514332
"69",0.662702160219976,1.83333333333333,0.596553890923848,0.815044182337614,0.294869507454249,0.664248639527173,0.847509426273265,0.386840091907493
"70",0.64731573273428,1.9367816091954,0.616084698673943,0.834108750625438,0.302821534167452,0.681002574060227,0.86858403732933,0.382082823904867
"71",0.649062368856953,1.90778097982709,0.602056270544606,0.830394690132676,0.295892824097959,0.675940606249468,0.865458724785006,0.378545222780661
"72",0.659322698008672,1.84726224783862,0.59158114843841,0.804870270152931,0.302732385757813,0.676041847527737,0.854122319067982,0.394464188895182
"73",0.652158712539776,1.85502958579882,0.574004203157436,0.796697506214091,0.280258829767318,0.640687450236404,0.830796689960613,0.345129696452986
"74",0.654120566195329,1.86118980169972,0.611882500455344,0.844362454448071,0.303993248369958,0.690015714633398,0.880967470339123,0.387699007140848
"75",0.65195171035554,1.90704225352113,0.616041305627337,0.844348340655194,0.320729142660616,0.703948763047086,0.889906832177114,0.40901426915248
"76",0.658633681700754,1.80758017492711,0.58261182597334,0.794059929196682,0.29477705271378,0.652290133099219,0.844315129291102,0.385892421555429
"77",0.650113372941786,1.92156862745098,0.633191757742462,0.861380715978531,0.31349791187152,0.705273666404169,0.905968971191253,0.403024930553254
"78",0.66870802696411,1.8546511627907,0.574250297207793,0.785443979312913,0.294118600060908,0.656524989229972,0.801762098263365,0.392769276210213
"79",0.655483272804835,1.85131195335277,0.59195785239362,0.812894261156724,0.287435333875219,0.656111433257984,0.849463476002099,0.369968439131917
"80",0.663378544150819,1.89181286549708,0.570577558951362,0.778424067424725,0.291116256585573,0.64714319892458,0.797274327278434,0.380984545944354
"81",0.648381680829941,1.86607142857143,0.57813641828078,0.796009677939659,0.271226978157085,0.632472930855003,0.820162888346562,0.349046013822154
"82",0.64095387403622,1.95389048991354,0.617915891990353,0.833012749182831,0.296376626965733,0.673777578400774,0.876030674670075,0.379509733268773
"83",0.651162067657601,1.89235127478754,0.620583947674473,0.851617717577547,0.298890421631743,0.693959400933143,0.896542631907447,0.380800781654432
"84",0.647778248192532,1.94413407821229,0.632632676914679,0.867515453300332,0.314992805515544,0.717785984859853,0.925799171746012,0.406193400627196
"85",0.655661307595078,1.86819484240688,0.602023918919275,0.833250565940188,0.297704190201325,0.683895304869506,0.87995326762945,0.388819149724762
"86",0.659949051768139,1.86760563380282,0.614334164050291,0.845442451668045,0.304430060573613,0.69949063761959,0.88562281428924,0.404195226886801
"87",0.664917190784577,1.81578947368421,0.574213301807675,0.785619249083959,0.291739708800544,0.656025912108655,0.836336597244556,0.371228569353454
"88",0.646109511806745,1.88338192419825,0.588504794169956,0.808296427218972,0.291335092901262,0.655167979560536,0.848770265799181,0.372601619524537
"89",0.64357945301143,1.93965517241379,0.612569211105865,0.837673304531209,0.298772869723976,0.675822165677833,0.87631329692723,0.38478391713364
"90",0.654052613072885,1.88385269121813,0.618419353325633,0.84521079637068,0.309330282767722,0.696873677602345,0.900199643246999,0.393273971863588
"91",0.657191005860023,1.8,0.588394874304946,0.798204364294145,0.291567160826764,0.665966645218571,0.861503100803745,0.368576999556665
"92",0.656386318719971,1.83577712609971,0.585357812625997,0.796773484848726,0.289446286872484,0.651754370073407,0.844647458433429,0.371597074907307
"93",0.650519702549684,1.92479108635097,0.637191227068122,0.870157320269665,0.318820309305621,0.719598833705094,0.915577483783055,0.414455663402675
"94",0.675313934901097,1.75892857142857,0.544712067453685,0.752975456534512,0.284724024203053,0.62529681291072,0.786918269657267,0.366308199674646
"95",0.646230605728996,1.91884057971014,0.593873130481901,0.812534862466222,0.297665358802969,0.67165582234286,0.860588584612847,0.381071027487077
"96",0.64888955359162,1.92696629213483,0.624189418721819,0.858473073374264,0.314034216056105,0.714678494106508,0.903226116033529,0.399788421417725
"97",0.652395481745101,1.9060773480663,0.637536774269531,0.874305984932893,0.315688523550101,0.720474579481869,0.913892542178953,0.423976757826283
"98",0.652264452226286,1.85185185185185,0.60467767421387,0.841914564753232,0.286397389225618,0.674791478192789,0.884640993045769,0.377087790674341
"99",0.652130741386928,1.83976261127596,0.567825645772792,0.792495622307946,0.274985224104348,0.634229099305415,0.828673170797083,0.354342345986503
"100",0.645537044082843,1.89117647058824,0.571183702188752,0.789498909224625,0.294268053066955,0.653178274147327,0.833061909002283,0.373181843793885
