"","h2","k","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"20",0.661022516002482,1.79518072289157,0.648659062516006,0.891300769554748,0.321405092717984,0.712160051843289,0.926672403245791,0.400581615075575
"21",0.67632505126624,1.71681415929204,0.619279529529945,0.884175860844214,0.303416798162874,0.706618903298244,0.91507018851418,0.393377259136822
"22",0.665280002775971,1.82840236686391,0.652347197996135,0.886884710238915,0.322134181712371,0.718328634415052,0.933385898652206,0.423380962106421
"23",0.670053671591284,1.73088685015291,0.631910877672196,0.873833733308009,0.314508829530297,0.711971638108384,0.913221545755975,0.406820284725808
"24",0.674451227991403,1.81492537313433,0.660188632864687,0.878025191772311,0.331098571551509,0.726762790823663,0.915140766060715,0.445531712556263
"25",0.653389193827755,1.84012539184953,0.645809892925214,0.872199793342434,0.326604106946567,0.714599571651171,0.917994792352242,0.400706484074739
"26",0.676192779813999,1.77380952380952,0.641046855540821,0.880252252395565,0.313633488145482,0.720857713643746,0.929488648793589,0.42829227050293
"27",0.665553617769619,1.79827089337176,0.639415268325343,0.876123277126119,0.316132400533884,0.731089291976987,0.935914370369449,0.424423137204966
"28",0.653697859513187,1.83636363636364,0.648404772035161,0.881865895405844,0.319014593949771,0.715084037601404,0.922594659254619,0.40820745834261
"29",0.647527159278392,1.81899109792285,0.639041919557314,0.886062844041652,0.302750363272068,0.714812965871984,0.930466209398435,0.393945077125665
"30",0.660174784395619,1.77710843373494,0.639656817625999,0.869317473978718,0.32193015483667,0.716479269741681,0.913154679897364,0.408410396475331
"31",0.650413815883888,1.83577712609971,0.637104111013457,0.866649967444014,0.323204256406605,0.73155121586117,0.923669216468502,0.426448947061494
"32",0.661948287316614,1.77160493827161,0.643722035321367,0.864511155454325,0.326374628064093,0.719064508904757,0.916119143740375,0.418896630795799
"33",0.669524617955416,1.72455089820359,0.626794077086075,0.872022822231975,0.306417813466153,0.713532605056269,0.933323953093451,0.41267928880319
"34",0.661460646169707,1.79821958456973,0.637181355883224,0.88136237602935,0.315991707511454,0.721015010835019,0.924057746178394,0.412252161793507
"35",0.651945975739085,1.86904761904762,0.645637165186976,0.879490777094183,0.328878289785171,0.726137093730656,0.923963329380439,0.4280689568388
"36",0.64203983231363,1.95906432748538,0.651173609938506,0.889384941080274,0.322430887991657,0.735385955857954,0.933131823193863,0.42029439568663
"37",0.652940595582134,1.85250737463127,0.646505552901615,0.886914453498464,0.317986959058383,0.726850127090044,0.927393768894719,0.419600620925274
"38",0.672635422913636,1.71216617210682,0.624468893143005,0.863959476886548,0.321063811284385,0.710995031051939,0.920558086467612,0.425716685148396
"39",0.668565734353076,1.76991150442478,0.641382043102117,0.887962567809165,0.314746148300332,0.714551503301909,0.929130351281086,0.412535161573868
"40",0.659773758070619,1.83185840707965,0.645581843623737,0.893363972365352,0.311262441387115,0.709907452853667,0.934507990973325,0.410473785244738
"41",0.657187164611544,1.86350148367953,0.647079569359757,0.879545716388594,0.329727946734181,0.73124228242807,0.932754055866579,0.43142383627916
"42",0.665501235063594,1.75903614457831,0.633207003983206,0.859099293548609,0.321503351579304,0.719415063867309,0.926029458565944,0.417709639966553
"43",0.658077524867856,1.82035928143713,0.643557245751919,0.89321679654265,0.316019052066101,0.719928078957241,0.933309501458431,0.391499161330988
"44",0.665285888546598,1.80952380952381,0.64507271066925,0.878907942637853,0.325513817024989,0.733022680169857,0.913389513027245,0.432656756251837
"45",0.661949804623333,1.77544910179641,0.634568645534857,0.886147666414634,0.301826534422251,0.717251889649413,0.942367673602157,0.402840004891512
"46",0.677632185659785,1.70710059171598,0.626152070989804,0.870311933256542,0.320113690154922,0.724208972079965,0.919941546665958,0.426548288854228
"47",0.665870161810428,1.78678678678679,0.649888461584427,0.876281662903787,0.321643553093933,0.71952836168765,0.932626634978697,0.416640912912189
"48",0.665444629130817,1.73475609756098,0.633887007954961,0.883884802094033,0.309205430137618,0.712043133903937,0.917406142792817,0.383074859710828
"49",0.666972954604921,1.80813953488372,0.637518718988845,0.8863532992808,0.313925378823247,0.714757673481838,0.932217066069077,0.412705939916532
"50",0.669511569473674,1.7112462006079,0.625926897356499,0.872499114486538,0.322169674373476,0.713295373315335,0.928870871426731,0.41063619441544
"51",0.664879208223553,1.80851063829787,0.649540650339062,0.894069208578186,0.315676643643112,0.713490001084499,0.927638510997793,0.404187974110516
"52",0.655780816374732,1.8368580060423,0.647986495112022,0.872303994655501,0.325510548396727,0.718615156562804,0.917422111566986,0.411679739281242
"53",0.657576655935759,1.86390532544379,0.649276327481117,0.886007414289378,0.330332327719612,0.717765207495167,0.913012170685062,0.425700329176758
"54",0.664657051003718,1.78678678678679,0.638375354955017,0.866961829245354,0.317944688409645,0.722963273701838,0.922428036608104,0.416702643651225
"55",0.667495833248771,1.78571428571429,0.644005097902578,0.875663038417816,0.323123581308896,0.727356627366698,0.918866664902529,0.422585309423011
"56",0.668431213990666,1.79279279279279,0.644369627002283,0.885574760022976,0.312809431264027,0.716693860501996,0.924133926139546,0.421390781356903
"57",0.653976810093184,1.8698224852071,0.646158707111251,0.874229187865378,0.32807224204576,0.72229958755696,0.920986763644762,0.43092722409864
"58",0.648580630464659,1.88690476190476,0.648904184940413,0.895291306496466,0.309013212587064,0.716328856972494,0.925077753013583,0.398636438871838
"59",0.660920557897458,1.69781931464174,0.634259261734075,0.871163353764724,0.311510989524353,0.702118414155691,0.910180067234496,0.397556960478255
"60",0.664783422225234,1.8,0.639100471330867,0.868162315972337,0.33627098567712,0.728740949765488,0.89127763368344,0.446181788447451
"61",0.661000665183558,1.85087719298246,0.643286078028688,0.885773246121149,0.312804136879749,0.726450593718544,0.942835029942959,0.417332872749661
"62",0.661387592540643,1.77409638554217,0.635352976400972,0.87757151262969,0.322378893666764,0.722319243290882,0.926189427021959,0.417644563522994
"63",0.657646557599526,1.85260115606936,0.649421997680041,0.884168100958501,0.323424705456598,0.726687729788365,0.933858533465317,0.410822252461522
"64",0.661284086577586,1.77581120943953,0.632115171544328,0.881760071749947,0.301193832927192,0.712460449421423,0.919777644717252,0.394392966696388
"65",0.668378877617849,1.78034682080925,0.642212714645913,0.884518004006592,0.306993111352776,0.722077360366206,0.928365345465082,0.411937349208626
"66",0.669333943928256,1.73475609756098,0.635793020434979,0.872897863508151,0.314698457658656,0.715872836059936,0.91310708480987,0.42116294599872
