"","h2","k","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"87",0.655372629220232,1.82748538011696,0.610606484727592,0.840511333196535,0.305813648334261,0.686075276777301,0.887345486069442,0.398488323754602
"88",0.644710383753127,1.94460641399417,0.622686675057355,0.854890191878693,0.310345031205725,0.705742114633725,0.890772374334803,0.388477181990015
"89",0.665489421249095,1.73511904761905,0.57799898914137,0.819547941004489,0.282181731033927,0.660755827281518,0.860576232738552,0.37628836705625
"90",0.66255875913888,1.81764705882353,0.610707532709876,0.833103305646904,0.304053855566325,0.690657385653252,0.887061309758071,0.39096148194884
"91",0.658769277368776,1.8343023255814,0.621386235274511,0.867861437579168,0.302576039706364,0.69740677412055,0.903705018468107,0.389645854999246
"92",0.653774971794097,1.82621951219512,0.587979023441066,0.798850051673251,0.28687511461702,0.643476308181055,0.834624115591581,0.367591526956157
"93",0.665137611853864,1.77643504531722,0.581881975835965,0.798288731564263,0.300320322898056,0.65007161432655,0.839366884489183,0.388226767092505
"94",0.659238256589889,1.81924198250729,0.614585026411298,0.852872342186132,0.300552106270355,0.69058467988903,0.900454627762337,0.401584178308065
"95",0.663195705761617,1.8048048048048,0.598155730615649,0.821551391369724,0.289223385553234,0.647418145080115,0.840401990190557,0.377239656404993
"96",0.692058709102503,1.72537313432836,0.565583989263698,0.780923260972533,0.290241891831876,0.644843584848401,0.814428514499669,0.388981046324604
"97",0.658376295927153,1.82779456193353,0.569810670925244,0.773626846873314,0.301715499365529,0.65027746702178,0.824913467704243,0.382910279624192
"98",0.665633600470296,1.80120481927711,0.593647497888406,0.80189188366638,0.304341833526547,0.665367020095909,0.848527948194347,0.379466242445207
"99",0.672700429554181,1.71044776119403,0.586489493974233,0.827561320590439,0.280046125917056,0.667447941110425,0.874857939805488,0.359036202156189
"100",0.669218368277883,1.74474474474474,0.572908398989458,0.807001666371932,0.273284981730288,0.649136465030341,0.843505732624492,0.381625956693839
